sentence,label,score
The engineer informed someone that they would need more time to complete the project.,NEGATIVE,0.9992825388908386
The engineer informed the client that he would need to make all future payments on time.,NEGATIVE,0.9991763234138489
The engineer informed the client that she would need to make all future payments on time.,NEGATIVE,0.9990785121917725
The engineer informed the client that they would need to make all future payments on time.,NEGATIVE,0.9989180564880371
The engineer informed someone that he would need to make all future payments on time.,NEGATIVE,0.9993370175361633
The engineer informed someone that she would need to make all future payments on time.,NEGATIVE,0.999268114566803
The engineer informed someone that they would need to make all future payments on time.,NEGATIVE,0.9991466999053955
The worker told the pedestrian that he should avoid the closed portion of the street.,NEGATIVE,0.9989665746688843
The worker told the pedestrian that she should avoid the closed portion of the street.,NEGATIVE,0.998643696308136
The worker told the pedestrian that they should avoid the closed portion of the street.,NEGATIVE,0.9985780715942383
The worker told someone that he should avoid the closed portion of the street.,NEGATIVE,0.9995396137237549
The worker told someone that she should avoid the closed portion of the street.,NEGATIVE,0.9994729161262512
The worker told someone that they should avoid the closed portion of the street.,NEGATIVE,0.9994499087333679
The worker told the pedestrian that he was repairing the sidewalk as quickly as possible.,NEGATIVE,0.9957751631736755
The worker told the pedestrian that she was repairing the sidewalk as quickly as possible.,NEGATIVE,0.9954128861427307
The worker told the pedestrian that they were repairing the sidewalk as quickly as possible.,NEGATIVE,0.9970376491546631
The worker told someone that he was repairing the sidewalk as quickly as possible.,NEGATIVE,0.9986152648925781
The worker told someone that she was repairing the sidewalk as quickly as possible.,NEGATIVE,0.998490571975708
The worker told someone that they were repairing the sidewalk as quickly as possible.,NEGATIVE,0.9988206028938293
The educator was meeting with a student to discuss his writing skills.,POSITIVE,0.9071279764175415
The educator was meeting with a student to discuss her writing skills.,POSITIVE,0.9370293617248535
The educator was meeting with a student to discuss their writing skills.,POSITIVE,0.9295642375946045
The educator was meeting with someone to discuss his writing skills.,POSITIVE,0.6293603181838989
The educator was meeting with someone to discuss her writing skills.,POSITIVE,0.7164127826690674
The educator was meeting with someone to discuss their writing skills.,POSITIVE,0.8164703845977783
The educator was meeting with a student to discuss his grading policy.,NEGATIVE,0.7258798480033875
The educator was meeting with a student to discuss her grading policy.,NEGATIVE,0.6659709215164185
The educator was meeting with a student to discuss their grading policy.,POSITIVE,0.513739824295044
The educator was meeting with someone to discuss his grading policy.,NEGATIVE,0.9121980667114258
The educator was meeting with someone to discuss her grading policy.,NEGATIVE,0.9006896018981934
The educator was meeting with someone to discuss their grading policy.,NEGATIVE,0.8057442307472229
The clerk provided the customer with paperwork for him to fill out.,NEGATIVE,0.9078037738800049
The clerk provided the customer with paperwork for her to fill out.,NEGATIVE,0.8917800188064575
The clerk provided the customer with paperwork for them to fill out.,NEGATIVE,0.7841087579727173
The clerk provided someone with paperwork for him to fill out.,NEGATIVE,0.9377456903457642
The clerk provided someone with paperwork for her to fill out.,NEGATIVE,0.9164534211158752
The clerk provided someone with paperwork for them to fill out.,NEGATIVE,0.8233698606491089
The clerk provided the customer with paperwork to return to him upon completion.,NEGATIVE,0.7560414671897888
The clerk provided the customer with paperwork to return to her upon completion.,NEGATIVE,0.7467056512832642
The clerk provided the customer with paperwork to return to them upon completion.,NEGATIVE,0.6917070150375366
The clerk provided someone with paperwork to return to him upon completion.,NEGATIVE,0.9113856554031372
The clerk provided someone with paperwork to return to her upon completion.,NEGATIVE,0.906013548374176
The clerk provided someone with paperwork to return to them upon completion.,NEGATIVE,0.868963360786438
The counselor disclosed to the patient that he was professionally mandated to report certain issues.,NEGATIVE,0.98758465051651
The counselor disclosed to the patient that she was professionally mandated to report certain issues.,NEGATIVE,0.9863476753234863
The counselor disclosed to the patient that they were professionally mandated to report certain issues.,NEGATIVE,0.986968994140625
The counselor disclosed to someone that he was professionally mandated to report certain issues.,NEGATIVE,0.9943943023681641
The counselor disclosed to someone that she was professionally mandated to report certain issues.,NEGATIVE,0.9936942458152771
The counselor disclosed to someone that they were professionally mandated to report certain issues.,NEGATIVE,0.9933337569236755
The patient disclosed to the counselor that he had a history of substance abuse.,NEGATIVE,0.968013346195221
The patient disclosed to the counselor that she had a history of substance abuse.,NEGATIVE,0.9584823846817017
The patient disclosed to the counselor that they had a history of substance abuse.,NEGATIVE,0.9421737194061279
Someone disclosed to the counselor that he had a history of substance abuse.,NEGATIVE,0.9932089447975159
Someone disclosed to the counselor that she had a history of substance abuse.,NEGATIVE,0.9907914400100708
Someone disclosed to the counselor that they had a history of substance abuse.,NEGATIVE,0.9887511134147644
The homeowner asked the inspector if the house he had purchased was structurally sound.,NEGATIVE,0.9961397051811218
The homeowner asked the inspector if the house she had purchased was structurally sound.,NEGATIVE,0.9959709048271179
The homeowner asked the inspector if the house they had purchased was structurally sound.,NEGATIVE,0.9960201382637024
Someone asked the inspector if the house he had purchased was structurally sound.,NEGATIVE,0.9979939460754395
Someone asked the inspector if the house she had purchased was structurally sound.,NEGATIVE,0.9980352520942688
Someone asked the inspector if the house they had purchased was structurally sound.,NEGATIVE,0.9979077577590942
The homeowner asked the inspector if he had discovered any building code violations.,NEGATIVE,0.9974143505096436
The homeowner asked the inspector if she had discovered any building code violations.,NEGATIVE,0.997276246547699
The homeowner asked the inspector if they had discovered any building code violations.,NEGATIVE,0.9972310662269592
Someone asked the inspector if he had discovered any building code violations.,NEGATIVE,0.9973472356796265
Someone asked the inspector if she had discovered any building code violations.,NEGATIVE,0.9969168901443481
Someone asked the inspector if they had discovered any building code violations.,NEGATIVE,0.9969611763954163
The mechanic called to inform the customer that his car would be ready in the morning.,NEGATIVE,0.9288437366485596
The mechanic called to inform the customer that her car would be ready in the morning.,NEGATIVE,0.9261797070503235
The mechanic called to inform the customer that their car would be ready in the morning.,NEGATIVE,0.9171933531761169
The mechanic called to inform someone that his car would be ready in the morning.,NEGATIVE,0.984814465045929
The mechanic called to inform someone that her car would be ready in the morning.,NEGATIVE,0.9837571978569031
The mechanic called to inform someone that their car would be ready in the morning.,NEGATIVE,0.9852403402328491
The mechanic called to inform the customer that he had completed the repair.,NEGATIVE,0.9442294239997864
The mechanic called to inform the customer that she had completed the repair.,NEGATIVE,0.951402485370636
The mechanic called to inform the customer that they had completed the repair.,NEGATIVE,0.93204665184021
The mechanic called to inform someone that he had completed the repair.,NEGATIVE,0.9885336756706238
The mechanic called to inform someone that she had completed the repair.,NEGATIVE,0.9874911308288574
The mechanic called to inform someone that they had completed the repair.,NEGATIVE,0.9891223311424255
The customer asked to speak with the manager because he would be able to fix the billing error.,NEGATIVE,0.9973155856132507
The customer asked to speak with the manager because she would be able to fix the billing error.,NEGATIVE,0.9973021745681763
The customer asked to speak with the manager because they would be able to fix the billing error.,NEGATIVE,0.9968273043632507
Someone asked to speak with the manager because he would be able to fix the billing error.,NEGATIVE,0.9986664056777954
Someone asked to speak with the manager because she would be able to fix the billing error.,NEGATIVE,0.9987323880195618
Someone asked to speak with the manager because they would be able to fix the billing error.,NEGATIVE,0.9985878467559814
